X, Y                                     ->    Z              	Std Lift            	Lift                	Confidence          	Interest            
40055000            19169002             ->    72892002       	0.3015092374473932  	10.702746751814159  	0.3015150188282687  	0.2733432769548883  
127013003           64859006             ->    126906006      	0.30149064422206767 	75.93598344396429   	0.30157170923379173 	0.29760031523115354 
162864005           74400008             ->    15777000       	0.30148548651670404 	6.203886233853501   	0.30150031443715747 	0.2529016936578266  
428251008           162864005            ->    15777000       	0.30148548651670404 	6.203886233853501   	0.30150031443715747 	0.2529016936578266  
410429000           162864005            ->    40055000       	0.3014718676825959  	8.783832252735724   	0.3014903630658897  	0.2671670342054153  
429007001           162864005            ->    40055000       	0.3014718676825959  	8.783832252735724   	0.3014903630658897  	0.2671670342054153  
307731004           15777000             ->    162864005      	0.3014460975657376  	6.013077255510827   	0.3015075376884422  	0.2513655679653493  
271737000           162864005            ->    40055000       	0.3014392754710337  	8.782438664900171   	0.30144253049231406 	0.26711920163183966 
410429000           162864005            ->    271737000      	0.30141583751236106 	6.18408010243928    	0.30143433437920214 	0.2526907331667433  
429007001           162864005            ->    271737000      	0.30141583751236106 	6.18408010243928    	0.30143433437920214 	0.2526907331667433  
230690007           196416002            ->    55822004       	0.3014023608263971  	16.472614359837277  	0.3015015015015015  	0.28319830475839025 
1551000119108       40055000             ->    19169002       	0.30140230482316027 	10.88717781275504   	0.3014901543374135  	0.2737979314746439  
80394007            53741008             ->    22298006       	0.30136242054736323 	89.07858774127934   	0.3014477766287487  	0.29806371111679564 
80394007            53741008             ->    399211009      	0.30136242054736323 	89.07858774127934   	0.3014477766287487  	0.29806371111679564 
162864005           87433001             ->    40055000       	0.3013429037346468  	8.780643008390998   	0.30138089758342923 	0.26705756872295483 
363406005           162864005            ->    59621000       	0.3012376194691332  	7.199394823935287   	0.30131517144199155 	0.25946232424985927 
162864005           35999006             ->    59621000       	0.301230094172452   	7.198579836377388   	0.30128106189226733 	0.25942821470013505 
424132000           10509002             ->    40055000       	0.3012298509274942  	8.778129492277568   	0.3012946253432719  	0.2669712964827975  
443165006           271737000            ->    19169002       	0.30122093128954347 	10.878961495996549  	0.3012626262626263  	0.27357040339985667 
431855005           15777000             ->    162864005      	0.30119294318801726 	6.007176073740425   	0.3012116408107802  	0.25106967108768735 
254637007           10509002             ->    40055000       	0.3011707691915918  	8.776407952859588   	0.3012355363796823  	0.26691220751920797 
232353008           72892002             ->    19169002       	0.30113803015597046 	10.876329149801721  	0.30118973074514716 	0.27349750788237753 
230690007           36971009             ->    55822004       	0.30112488819093236 	16.457151158699965  	0.30121847548880704 	0.2829152787456958  
88805009            68496003             ->    19169002       	0.30109723323465143 	10.874082260863126  	0.30112750939591165 	0.27343528653314203 
162864005           55822004             ->    59621000       	0.3010339171560302  	7.1927894030154516  	0.30103871576959396 	0.2591858685774617  
271737000           74400008             ->    47693006       	0.3010061499039971  	136.28752237533905  	0.30102134707397865 	0.29881262435433775 
428251008           271737000            ->    47693006       	0.3010061499039971  	136.28752237533905  	0.30102134707397865 	0.29881262435433775 
239873007           237602007            ->    422034002      	0.30097806476715805 	107.28788460090728  	0.30102724430549355 	0.2982214545797919  
124171000119105     230690007            ->    55822004       	0.3009185017633535  	16.446162880842778  	0.30101735487731895 	0.2827141581342077  
74400008            40055000             ->    47693006       	0.3009102132764553  	136.24770377873995  	0.30093339883500597 	0.2987246761153651  
428251008           40055000             ->    47693006       	0.3009102132764553  	136.24770377873995  	0.30093339883500597 	0.2987246761153651  
370247008           72892002             ->    59621000       	0.30090424659593606 	7.190835462578008   	0.3009569377990431  	0.2591040906069108  
127013003           53741008             ->    92691004       	0.300868964763643   	83.25231258548585   	0.3009267354432593  	0.297312100292623   
162864005           62106007             ->    59621000       	0.3008373669488235  	7.188370390099198   	0.30085376749726994 	0.25900092030513766 
230690007           26929004             ->    19169002       	0.3007990166658978  	10.863844272226363  	0.3008439967329159  	0.2731517738701463  
444814009           62106007             ->    271737000      	0.30078794479989585 	6.170973154699352   	0.30079545454545453 	0.2520518533329956  
444814009           74400008             ->    47693006       	0.30077779364194196 	136.18144370620433  	0.30078704870739154 	0.29857832598775064 
444814009           428251008            ->    47693006       	0.30077779364194196 	136.18144370620433  	0.30078704870739154 	0.29857832598775064 
162864005           47693006             ->    59621000       	0.3007575548167858  	7.187251377934194   	0.3008069336521219  	0.25895408645998963 
236077008           6072007              ->    363406005      	0.3006941489982015  	265.66481068017185  	0.3007688828584351  	0.2996367461554657  
162864005           62564004             ->    59621000       	0.30068127973764336 	7.185676212513986   	0.3007410084944876  	0.2588881613023553  
428251008           72892002             ->    47693006       	0.30063190986990784 	136.13062254682538  	0.3006747988580327  	0.2984660761383918  
74400008            72892002             ->    47693006       	0.30063190986990784 	136.13062254682538  	0.3006747988580327  	0.2984660761383918  
162864005           74400008             ->    47693006       	0.30058707556688635 	136.09762777624388  	0.30060192255862006 	0.29839319983897916 
428251008           162864005            ->    47693006       	0.30058707556688635 	136.09762777624388  	0.30060192255862006 	0.29839319983897916 
368581000119106     230690007            ->    19169002       	0.30058262223127746 	10.857765993206495  	0.30067567567567566 	0.27298345281290604 
302870006           126906006            ->    162864005      	0.3005754342150218  	5.9954200763527234  	0.30062217194570134 	0.2504802022226085  
195662009           58150001             ->    162864005      	0.3004436366404755  	5.99223594965749    	0.30046251356135445 	0.2503205438382616  
162864005           58150001             ->    59621000       	0.30041282731108687 	7.17851864179302    	0.30044144378083615 	0.25858859658870387 
92691004            53741008             ->    22298006       	0.3003396032628508  	88.76796830494725   	0.300396620106915   	0.2970125545949619  
92691004            53741008             ->    399211009      	0.3003396032628508  	88.76796830494725   	0.300396620106915   	0.2970125545949619  
127013003           10509002             ->    368581000119106	0.3003373813779818  	81.77398713069317   	0.30036127167630056 	0.2966882054334102  
230690007           92691004             ->    302870006      	0.3003340523048675  	28.819585310454784  	0.3003931379556826  	0.2899699089355652  
162864005           156073000            ->    59621000       	0.3003302409419006  	7.17647273679736    	0.30035581683168316 	0.2585029696395509  
444814009           233604007            ->    59621000       	0.3003192763394845  	7.176664253897392   	0.30036383236760544 	0.25851098517547316 
359817006           271737000            ->    55822004       	0.300304230749872   	16.41121483103024   	0.30037769384581203 	0.28207449710270077 
403191005           162864005            ->    59621000       	0.30027692424578345 	7.175981911502606   	0.3003352743956238  	0.2584824272034915  
162864005           19169002             ->    59621000       	0.3002676288037842  	7.174449985663485   	0.3002711589375694  	0.2584183117454371  
80394007            64859006             ->    230690007      	0.30022673326906846 	37.32684332135338   	0.300324196875921   	0.2922784000671639  
233604007           55822004             ->    64859006       	0.30019460936024656 	39.58735761918332   	0.3002782696686061  	0.29269306348846197 
197927001           195662009            ->    40055000       	0.30019291833154016 	8.748169876096453   	0.3002663115845539  	0.26594298272407957 
80394007            10509002             ->    422034002      	0.3001744581940198  	106.99227429155319  	0.30019782393669636 	0.2973920342109947  
196416002           162864005            ->    59621000       	0.3001658830078298  	7.1723124377472     	0.30018169647126325 	0.25832884927913097 
263102004           162864005            ->    59621000       	0.3000742288828023  	7.170507313181862   	0.3001061468686674  	0.2582532996765351  
239873007           68496003             ->    19169002       	0.30002730896118757 	10.835564402310363  	0.3000608642726719  	0.2723686414099023  
1551000119108       127013003            ->    55822004       	0.29999225814911196 	16.39469869879622   	0.3000753958280975  	0.28177219908498624 
201834006           55822004             ->    19169002       	0.2998326221360013  	10.829262304872033  	0.2998863451859068  	0.27219412232313717 
237602007           127013003            ->    368581000119106	0.2998283987541165  	81.6315177870624    	0.29983797233956366 	0.2961649060966733  
126906006           44054006             ->    162864005      	0.29982448536866024 	5.980452474451055   	0.29987166690432054 	0.24972969718122767 
239872002           162864005            ->    59621000       	0.2998226146393884  	7.164423343522524   	0.29985151541619354 	0.25799866822406126 
44465007            40055000             ->    59621000       	0.2997860010082837  	7.1631943028903295  	0.2998000765664214  	0.2579472293742891  
55822004            16114001             ->    19169002       	0.29974503416550063 	10.826448660495451  	0.2998084291187739  	0.2721162062560043  
232353008           72892002             ->    59621000       	0.2997290342490268  	7.162734656905656   	0.29978083907326236 	0.2579279918811301  
24079001            10509002             ->    446096008      	0.2996593960929988  	70.26883481053302   	0.2997006734846595  	0.2954356152366788  
302870006           127013003            ->    368581000119106	0.2996435105627809  	81.58118016644997   	0.2996530789245447  	0.2959800126816543  
239873007           55822004             ->    19169002       	0.29962057944410486 	10.82047052316323   	0.2996428812074658  	0.2719506583446962  
307731004           10509002             ->    15777000       	0.2995693984007923  	6.165121931088947   	0.29961642278732775 	0.2510178020079969  
263102004           195662009            ->    15777000       	0.29951705402231704 	6.163508328433812   	0.2995380039238023  	0.25093938314447145 
162864005           55680006             ->    59621000       	0.29949918843533857 	7.156360981392475   	0.29951408260595697 	0.2576612354138247  
444814009           84757009             ->    162864005      	0.29949798341246825 	5.9734923594970235  	0.29952267303102625 	0.24938070330793338 
230690007           126906006            ->    302870006      	0.29948178388423896 	28.73758046104357   	0.2995383826295093  	0.2891151536093919  
127013003           44054006             ->    368581000119106	0.2994790069816124  	81.5363929023521    	0.2994885723366754  	0.29581550609378504 
72892002            58150001             ->    59621000       	0.2994761688281773  	7.157232587370161   	0.2995505617977528  	0.2576977146056205  
444814009           230265002            ->    40055000       	0.2993957125429912  	8.724864167102782   	0.2994663820704376  	0.26514305320996323 
162864005           84757009             ->    59621000       	0.29939289616000114 	7.154788094245283   	0.29944825280053505 	0.25759540560840277 
239872002           162864005            ->    271737000      	0.29938587724832016 	6.142648236985954   	0.29941479605205695 	0.2506711948395981  
237602007           43878008             ->    40055000       	0.29938300824989644 	8.723693088374649   	0.2994261867501304  	0.26510285788965604 
283371005           15777000             ->    162864005      	0.2993545384099014  	5.970728617158618   	0.2993840935463715  	0.24924212382327865 
429007001           271737000            ->    40055000       	0.2993487868441431  	8.721992476571707   	0.299367816091954   	0.26504448723147966 
410429000           271737000            ->    40055000       	0.2993487868441431  	8.721992476571707   	0.299367816091954   	0.26504448723147966 
239873007           44054006             ->    422034002      	0.29931603538777635 	106.69542908613172  	0.299364938709201   	0.29655914898349933 
162864005           38822007             ->    59621000       	0.2993085437185827  	7.152476155210396   	0.2993514915693904  	0.2574986443772581  
195662009           127013003            ->    368581000119106	0.299299061822966   	81.49042464739733   	0.29931972789115646 	0.2956466616482661  
19169002            15777000             ->    40055000       	0.2992974188347239  	8.720048839239174   	0.299301103988604   	0.2649777751281296  
230690007           92691004             ->    237602007      	0.29926176732755694 	29.333166804551233  	0.2993209435310936  	0.2891167625258347  
68496003            64859006             ->    443165006      	0.2992254251671219  	126.34721845580827  	0.29925549300889775 	0.2968869763397827  
201834006           68496003             ->    19169002       	0.29922226311385497 	10.8082519088199    	0.29930452061599605 	0.27161229775322643 
237602007           92691004             ->    162864005      	0.29920025263323247 	5.968091640132942   	0.29925187032418954 	0.24910990060109667 
53741008            26929004             ->    64859006       	0.29908375433683737 	39.43799180151145   	0.29914529914529914 	0.291560092965155   
713197008           162864005            ->    19169002       	0.299051994889708   	10.800016665231604  	0.2990764684152198  	0.27138424555245017 
232353008           162864005            ->    59621000       	0.29903367263689634 	7.146265175258809   	0.29909154437456326 	0.257238697182431   
162864005           88805009             ->    55822004       	0.2990227229044169  	16.337809941279367  	0.2990341497067954  	0.28073095296368417 
713197008           271737000            ->    363406005      	0.29897422828957104 	264.0982256230015   	0.2989952944168892  	0.2978631577139198  
1551000119108       80394007             ->    19169002       	0.2989063123326398  	10.79573311019956   	0.2989578472546275  	0.27126562439185786 
162864005           39848009             ->    59621000       	0.29887048139187794 	7.141423079696133   	0.29888888888888887 	0.2570360416967566  
239873007           74400008             ->    47693006       	0.29883370628931727 	135.33484609659865  	0.2989171493326618  	0.2967084266130209  
428251008           239873007            ->    47693006       	0.29883370628931727 	135.33484609659865  	0.2989171493326618  	0.2967084266130209  
431855005           59621000             ->    368581000119106	0.2988237894329523  	81.35999159943194   	0.2988406386657175  	0.2951675724228271  
271737000           230690007            ->    55822004       	0.29875708263060385 	16.323302108562377  	0.29876860999026017 	0.2804654132471489  
713197008           40055000             ->    19169002       	0.29870202073775926 	10.787877981348137  	0.2987403212758581  	0.27104809841308847 
263102004           40055000             ->    59621000       	0.2986919521040116  	7.1377501794873774  	0.29873516755769985 	0.2568823203655676  
40055000            33737001             ->    59621000       	0.29867659332848995 	7.138353903166124   	0.2987604351125727  	0.25690758792044044 
124171000119105     15777000             ->    162864005      	0.2986678075849757  	5.956768012135586   	0.2986840813119906  	0.24854211158889772 
1551000119108       15777000             ->    19169002       	0.2986586458137472  	10.786410750870372  	0.2986996904024768  	0.27100746753970717 
446096008           40055000             ->    162864005      	0.29860862780257175 	5.95662956527634    	0.298677139313766   	0.24853516959067312 
55680006            44054006             ->    40055000       	0.29860094358875117 	8.701750603907978   	0.29867304763976504 	0.2643497187792907  
241929008           24079001             ->    232353008      	0.29859454013030584 	70.16167007498642   	0.2986758214811182  	0.29441885580225247 
428251008           74400008             ->    47693006       	0.29856801071912    	135.1795561159216   	0.2985741568242078  	0.2963654341045669  
74400008            44054006             ->    47693006       	0.29854637421310043 	135.19756891904007  	0.29861394211169995 	0.29640521939205905 
428251008           44054006             ->    47693006       	0.29854637421310043 	135.19756891904007  	0.29861394211169995 	0.29640521939205905 
97331000119101      237602007            ->    127013003      	0.29852412619479163 	62.90256875662117   	0.2986013986013986  	0.2938543524234161  
126906006           53741008             ->    127013003      	0.29851918331526217 	62.89669943178162   	0.2985735366453517  	0.2938264904673692  
74400008            59621000             ->    47693006       	0.29850365995304096 	135.15671961607993  	0.2985237173281704  	0.2963149946085295  
428251008           59621000             ->    47693006       	0.29850365995304096 	135.15671961607993  	0.2985237173281704  	0.2963149946085295  
713197008           162864005            ->    55822004       	0.29846091403792324 	16.307829303823702  	0.2984854082009605  	0.2801822114578492  
82423001            15777000             ->    162864005      	0.29845793068155024 	5.952584267271538   	0.29847430010368836 	0.2483323303805955  
230690007           126906006            ->    237602007      	0.2984558846172889  	29.253946602554045  	0.29851256625064115 	0.2883083852453822  
97331000119101      422034002            ->    127013003      	0.29845454870547805 	62.887909570241156  	0.29853181076672103 	0.29378476458873853 
97331000119101      44054006             ->    127013003      	0.29845454870547805 	62.887909570241156  	0.29853181076672103 	0.29378476458873853 
97331000119101      1551000119108        ->    127013003      	0.29845454870547805 	62.887909570241156  	0.29853181076672103 	0.29378476458873853 
97331000119101      302870006            ->    127013003      	0.29845454870547805 	62.887909570241156  	0.29853181076672103 	0.29378476458873853 
230690007           92691004             ->    44054006       	0.29836819651313146 	28.144345747441076  	0.29842744817726946 	0.2878239880416078  
75498004            62106007             ->    162864005      	0.29836465348351104 	5.952053203243249   	0.29844767150726087 	0.248305701784168   
162864005           43878008             ->    59621000       	0.29836400067466257 	7.129089737726691   	0.2983727034120735  	0.2565198562199412  
230690007           19169002             ->    55822004       	0.2983542655043106  	16.301763153621817  	0.29837437826034213 	0.28007118151723087 
399211009           271737000            ->    162864005      	0.2983392613728184  	5.950543625246314   	0.2983719782930439  	0.24823000856995103 
271737000           22298006             ->    162864005      	0.2983392613728184  	5.950543625246314   	0.2983719782930439  	0.24823000856995103 
283385000           162864005            ->    59621000       	0.2983367082065505  	7.128925767739731   	0.29836584080126516 	0.2565129936091329  
124171000119105     162864005            ->    59621000       	0.29827517202988746 	7.127139744171926   	0.2982910906298003  	0.256438243437668   
271737000           55680006             ->    162864005      	0.29826656419369    	5.948755992485986   	0.29828234286529953 	0.24814037314220666 
195662009           62106007             ->    162864005      	0.2982473797800841  	5.948273640086549   	0.29825815676589107 	0.2481161870427982  
237602007           39848009             ->    40055000       	0.29822702523717076 	8.691378621842079   	0.2983170466883822  	0.2639937178279078  
368581000119106     1551000119108        ->    1501000119109  	0.29819501843603113 	716.4418798231162   	0.2982456140350877  	0.2978293267933247  
72892002            55680006             ->    162864005      	0.29818870482821874 	5.947521366373298   	0.2982204362801378  	0.2480784665570449  
239873007           162864005            ->    19169002       	0.29815578021155725 	10.767155436782721  	0.2981664679534689  	0.2704742450906993  
72892002            16114001             ->    59621000       	0.29815528377409517 	7.125944733902344   	0.2982410760475944  	0.25638822885546214 
443165006           162864005            ->    271737000      	0.2981542921542602  	6.117543479547707   	0.2981910997669515  	0.24944749855449264 
74400008            19169002             ->    47693006       	0.29808451338097375 	134.97181288386105  	0.298115309627704   	0.2959065869080631  
428251008           19169002             ->    47693006       	0.29808451338097375 	134.97181288386105  	0.298115309627704   	0.2959065869080631  
162864005           65966004             ->    19169002       	0.29807922239014667 	10.764822755299612  	0.2981018708179708  	0.27040964795520117 
83664006            15777000             ->    55822004       	0.2980780786278001  	16.289911435747705  	0.2981574539363484  	0.27985425719323714 
444814009           128613002            ->    162864005      	0.29807786626230814 	5.944937375521033   	0.29809086988905875 	0.24794890016596588 
703151001           444814009            ->    162864005      	0.29807786626230814 	5.944937375521033   	0.29809086988905875 	0.24794890016596588 
428251008           195662009            ->    47693006       	0.29806304271806794 	134.9542563283085   	0.29807653206457646 	0.29586780934493556 
195662009           74400008             ->    47693006       	0.29806304271806794 	134.9542563283085   	0.29807653206457646 	0.29586780934493556 
197927001           10509002             ->    40055000       	0.29800651694401853 	8.684730347899098   	0.2980888557954828  	0.26376552693500843 
431855005           53741008             ->    92691004       	0.2979895557797041  	82.4569264496495    	0.2980517047583365  	0.29443706960770016 
444814009           62564004             ->    271737000      	0.29796484462205347 	6.11346638874544    	0.29799236767877885 	0.24924876646631997 
230690007           127013003            ->    92691004       	0.2979628390520983  	82.44976431344303   	0.2980258162490509  	0.2944111810984146  
88805009            15777000             ->    19169002       	0.29794929517425306 	10.75970912937375   	0.297960263149195   	0.27026804028642537 
197927001           162864005            ->    59621000       	0.29794809350748747 	7.120565843818678   	0.2980159541828595  	0.2561631069907272  
230265002           15777000             ->    40055000       	0.2979148364190133  	8.682267276755267   	0.2980043149946063  	0.26368098613413193 
43878008            24079001             ->    446096008      	0.29789688529942    	69.86628272302892   	0.29798376538360827 	0.29371870713562753 
84757009            15777000             ->    162864005      	0.2978663718850978  	5.941623933920251   	0.29792472740063314 	0.24778275767754027 
239873007           230690007            ->    19169002       	0.2978570827323443  	10.757853040415133  	0.29790886392009985 	0.27021664105733023 
62106007            36971009             ->    15777000       	0.297825731736296   	6.130015437463191   	0.2979102956167176  	0.24931167483738675 
87433001            19169002             ->    40055000       	0.29781836210484103 	8.678796791113616   	0.29788519637462235 	0.263561867514148   
428251008           44465007             ->    47693006       	0.2978112789035009  	134.8637025109372   	0.29787652379079826 	0.29566780107115737 
74400008            44465007             ->    47693006       	0.2978112789035009  	134.8637025109372   	0.29787652379079826 	0.29566780107115737 
237602007           26929004             ->    162864005      	0.29779210721546945 	5.940579160940839   	0.2978723404255319  	0.24773037070243903 
271737000           83664006             ->    55822004       	0.2977824047220861  	16.273775714973418  	0.2978621186644247  	0.27955892192131343 
271737000           79586000             ->    40055000       	0.297777939753882   	8.676728555697474   	0.2978142076502732  	0.2634908787897988  
68496003            43878008             ->    713197008      	0.29766994100088856 	83.79271748996109   	0.29770816538062883 	0.29415525321476793 
22298006            15777000             ->    40055000       	0.2976489607429638  	8.672965126591016   	0.2976850342354092  	0.26336170537493486 
399211009           15777000             ->    40055000       	0.2976489607429638  	8.672965126591016   	0.2976850342354092  	0.26336170537493486 
230690007           126906006            ->    44054006       	0.29760096856149704 	28.071753508759503  	0.29765771926825096 	0.2870542591325893  
302870006           239873007            ->    422034002      	0.29759824468073    	106.08316656697878  	0.29764705882352943 	0.29484126909782776 
92691004            53741008             ->    230690007      	0.2975802820038431  	36.99292074925808   	0.2976375237109847  	0.28959172690222756 
302870006           92691004             ->    162864005      	0.2975768181217406  	5.935711666887762   	0.2976282746860952  	0.24748630496300233 
162864005           55680006             ->    15777000       	0.297564476193237   	6.12320692908648    	0.29757941150004497 	0.2489807907207141  
65363002            55822004             ->    19169002       	0.2975156187854258  	10.747024638696859  	0.2976090014064698  	0.26991677854370016 
302870006           74400008             ->    47693006       	0.29751189971793635 	134.72944383054596  	0.2975799835931091  	0.2953712608734682  
428251008           302870006            ->    47693006       	0.29751189971793635 	134.72944383054596  	0.2975799835931091  	0.2953712608734682  
68496003            16114001             ->    19169002       	0.2975008839539847  	10.746631891592942  	0.29759812536613944 	0.2699059025033698  
444814009           197927001            ->    40055000       	0.297484850006193   	8.668569601471688   	0.297534165181224   	0.2632108363207496  
196416002           15777000             ->    162864005      	0.2974456226679839  	5.932397182391341   	0.297462079904828   	0.2473201101817351  
431855005           64859006             ->    126906006      	0.2974443253915044  	74.91865889090664   	0.297531512605042   	0.29356011860240383 
263102004           55822004             ->    19169002       	0.29742039173813095 	10.74251631651677   	0.29748415594392164 	0.269791933081152   
713197008           10509002             ->    55822004       	0.2974016301432954  	16.25038007029714   	0.2974339035769829  	0.27913070683387164 
162864005           75498004             ->    59621000       	0.2973423512032597  	7.104831527829219   	0.29735742826007994 	0.25550458106794766 
237602007           15777000             ->    422034002      	0.2973148241972123  	105.9673392151002   	0.2973220716296733  	0.2945162819039716  
233604007           15777000             ->    59621000       	0.29729126992912064 	7.104625682110532   	0.29734881303067057 	0.2554959658385383  
241929008           10509002             ->    233678006      	0.29728295638937857 	84.16903642678753   	0.2973365617433414  	0.2938039495813622  
368581000119106     1551000119108        ->    431855005      	0.2972796206339911  	67.06870924437406   	0.2973302822273074  	0.29289706313636077 
271737000           65966004             ->    55822004       	0.2972635915222107  	16.242383932531432  	0.2972875486942721  	0.27898435195116084 
444814009           58150001             ->    15777000       	0.2972634824500876  	6.116979406809233   	0.2972767625064982  	0.24867814172716735 
162864005           19169002             ->    15777000       	0.2972464332732552  	6.116428282987896   	0.29724997864890257 	0.2486513578695717  
428251008           237602007            ->    47693006       	0.29722247630227877 	134.598908239148    	0.2972916666666667  	0.2950829439470258  
237602007           74400008             ->    47693006       	0.29722247630227877 	134.598908239148    	0.2972916666666667  	0.2950829439470258  
88805009            59621000             ->    55822004       	0.2972086035390364  	16.239042336605113  	0.2972263868065967  	0.2789231900634854  
263102004           162864005            ->    271737000      	0.29717918226298756 	6.0974409948332005  	0.2972112322686481  	0.24846763105618921 
75498004            62106007             ->    15777000       	0.29711262752612977 	6.115313334507921   	0.2971957936905358  	0.24859717291120492 
428251008           271737000            ->    40055000       	0.2970955017595779  	8.65623451503366    	0.2971107839528892  	0.26278745509241486 
271737000           74400008             ->    40055000       	0.2970955017595779  	8.65623451503366    	0.2971107839528892  	0.26278745509241486 
1551000119108       431855005            ->    55822004       	0.29706194360123017 	16.234805327354255  	0.2971488359926759  	0.2788456392495646  
713197008           444814009            ->    19169002       	0.29705064143002036 	10.727557601317093  	0.2970699158688715  	0.26937769300610187 
444814009           62106007             ->    15777000       	0.29703790452334733 	6.112219848670867   	0.29704545454545456 	0.2484468337661237  
128613002           40055000             ->    59621000       	0.2970140648919619  	7.097626160211596   	0.2970558631102164  	0.25520301591808414 
703151001           40055000             ->    59621000       	0.2970140648919619  	7.097626160211596   	0.2970558631102164  	0.25520301591808414 
254837009           162864005            ->    59621000       	0.29699793687461895 	7.096979144447484   	0.29702878365831015 	0.25517593646617787 
446096008           59621000             ->    72892002       	0.29696709762109624 	10.543105640185082  	0.29701765063907487 	0.2688459087656945  
55822004            26929004             ->    64859006       	0.29695902423115317 	39.153001264866745  	0.29698358716545914 	0.289398380985315   
195662009           62106007             ->    271737000      	0.29694747680662853 	6.092251421084155   	0.296958273755362   	0.2482146725429031  
444814009           263102004            ->    271737000      	0.2969060136968331  	6.091481726232098   	0.29692075605643803 	0.24817715484397915 
713197008           59621000             ->    55822004       	0.2969001681642763  	16.223348231540772  	0.29693913451389703 	0.27863593777078577 
230690007           53741008             ->    49436004       	0.2968762301763173  	51.62720744846249   	0.2969118593180356  	0.29116078592103983 
80394007            72892002             ->    156073000      	0.29686953576263403 	60.168352404903295  	0.2969613259668508  	0.2920258189420208  
302870006           43878008             ->    40055000       	0.2968665205490175  	8.650349487871532   	0.29690879023025063 	0.26258546136977623 
446096008           72892002             ->    271737000      	0.2968598036414088  	6.091289303671466   	0.2969113766878783  	0.24816777547541943 
444814009           237602007            ->    40055000       	0.29683999245901027 	8.648540029077617   	0.29684668358100763 	0.26252335472053323 
65966004            15777000             ->    19169002       	0.2967641155812916  	10.717347535919018  	0.29678717646242453 	0.2690949535996549  
128613002           19169002             ->    40055000       	0.296733813063419   	8.646958094596638   	0.29679238632358124 	0.2624690574631069  
703151001           19169002             ->    40055000       	0.296733813063419   	8.646958094596638   	0.29679238632358124 	0.2624690574631069  
92691004            53741008             ->    127013003      	0.29671799411040317 	62.51788901143313   	0.29677530608725644 	0.29202825990927395 
92691004            44054006             ->    162864005      	0.2966788095305255  	5.917812980830867   	0.29673079931174723 	0.24658882958865436 
302870006           237602007            ->    40055000       	0.2966552539578859  	8.643092951777122   	0.2966597217554943  	0.26233639289502    
428251008           162864005            ->    59621000       	0.29663406738768827 	7.087904842679882   	0.2966489982930554  	0.25479615110092313 
162864005           74400008             ->    59621000       	0.29663406738768827 	7.087904842679882   	0.2966489982930554  	0.25479615110092313 
72892002            65966004             ->    59621000       	0.2965560866681273  	7.087480677218019   	0.29663124576079586 	0.2547783985686636  
237602007           44054006             ->    40055000       	0.29654538499023997 	8.639892314483742   	0.29654986522911053 	0.26222653636863613 
271737000           59621000             ->    44054006       	0.29652604528716786 	27.965274395442098  	0.29652867223490925 	0.2859252120992476  
84757009            40055000             ->    59621000       	0.2965029188775041  	7.086339271434249   	0.2965834746789435  	0.25473062748681125 
162864005           128613002            ->    59621000       	0.29649824562628635 	7.085001198752744   	0.2965274725274725  	0.25467462533534024 
703151001           162864005            ->    59621000       	0.29649824562628635 	7.085001198752744   	0.2965274725274725  	0.25467462533534024 
713197008           271737000            ->    55822004       	0.2964941842858786  	16.200193283241042  	0.2965153249395905  	0.2782121281964792  
127013003           59621000             ->    368581000119106	0.2964206756194671  	80.70549294300005   	0.29643662174476043 	0.29276355550187005 
68496003            58150001             ->    19169002       	0.2964087907757099  	10.706992169113033  	0.29650041333700744 	0.2688081904742378  
230690007           162864005            ->    55822004       	0.296363013957968   	16.19250081630855   	0.29637452820388516 	0.2780713314607739  
239873007           26929004             ->    64859006       	0.2962964803790441  	39.072736792696     	0.2963747645951036  	0.28878955841495946 
58150001            10509002             ->    162864005      	0.2962796681058315  	5.909242558097664   	0.2963010614345449  	0.246159091711452   
58150001            55822004             ->    19169002       	0.2962701607044173  	10.700807148641433  	0.2963291363716971  	0.2686369135089275  
233678006           44465007             ->    65363002       	0.29625360034363507 	16.121569082131735  	0.2963499420625724  	0.27796773989894863 
233604007           10509002             ->    59621000       	0.2962207254829479  	7.07947765025639    	0.2962962962962963  	0.254443449104164   
302870006           39848009             ->    40055000       	0.2962076756417399  	8.632504658879444   	0.2962962962962963  	0.2619729674358219  
62564004            10509002             ->    162864005      	0.29619297962219204 	5.9079689955465735  	0.2962372024996676  	0.24609523277657475 
271737000           65966004             ->    64859006       	0.29618145969517373 	39.05041560160295   	0.2962054537584764  	0.28862024757833227 
237602007           59621000             ->    40055000       	0.29613269458387814 	8.627954392869492   	0.2961401160196341  	0.2618167871591597  
444814009           16114001             ->    271737000      	0.2961322491179534  	6.075610469416314   	0.2961471338434689  	0.24740353263101003 
162864005           58150001             ->    15777000       	0.2960847700685175  	6.093044593201669   	0.2961135635765602  	0.24751494279722935 
88805009            59621000             ->    19169002       	0.29603059129353987 	10.690669573054079  	0.29604840436924396 	0.26835618150647433 
88805009            44465007             ->    55822004       	0.29602300866217157 	16.17692196781411   	0.29608938547486036 	0.2777861887317491  
92691004            64859006             ->    49436004       	0.2959630300880818  	51.47405990639074   	0.29603109656301146 	0.2902800231660157  
162864005           19169002             ->    40055000       	0.295847929335095   	8.619545119554406   	0.29585148176616277 	0.2615281529056884  
